source,target,approximate,no map,combination,scenario,choice list
2691,0C7B3ZZ,1,0,0,0,0
2691,0C7B7DZ,1,0,0,0,0
2691,0C7B7ZZ,1,0,0,0,0
2691,0C7C0DZ,1,0,0,0,0
2691,0C7C0ZZ,1,0,0,0,0
2691,0C7C3DZ,1,0,0,0,0
2691,0C7C3ZZ,1,0,0,0,0
2691,0C7C7DZ,1,0,0,0,0
2691,0C7C7ZZ,1,0,0,0,0
2699,0CQ80ZZ,1,0,0,0,0
2699,0CQ83ZZ,1,0,0,0,0
2699,0CQ90ZZ,1,0,0,0,0
2699,0CQ93ZZ,1,0,0,0,0
2699,0CQB0ZZ,1,0,0,0,0
2699,0CQB3ZZ,1,0,0,0,0
2699,0CQC0ZZ,1,0,0,0,0
2699,0CQC3ZZ,1,0,0,0,0
2699,0CQD0ZZ,1,0,0,0,0
2699,0CQD3ZZ,1,0,0,0,0
2699,0CQF0ZZ,1,0,0,0,0
2699,0CQF3ZZ,1,0,0,0,0
2699,0CQG0ZZ,1,0,0,0,0
2699,0CQG3ZZ,1,0,0,0,0
2699,0CQH0ZZ,1,0,0,0,0
2699,0CQH3ZZ,1,0,0,0,0
2699,0CQJ0ZZ,1,0,0,0,0
2699,0CQJ3ZZ,1,0,0,0,0
270,0C9000Z,1,0,0,0,0
270,0C900ZZ,1,0,0,0,0
270,0C9030Z,1,0,0,0,0
270,0C903ZZ,1,0,0,0,0
270,0C90X0Z,1,0,0,0,0
270,0C90XZZ,1,0,0,0,0
270,0C9100Z,1,0,0,0,0
270,0C910ZZ,1,0,0,0,0
270,0C9130Z,1,0,0,0,0
270,0C913ZZ,1,0,0,0,0
270,0C91X0Z,1,0,0,0,0
270,0C91XZZ,1,0,0,0,0
270,0C9400Z,1,0,0,0,0
270,0C940ZZ,1,0,0,0,0
270,0C9430Z,1,0,0,0,0
270,0C943ZZ,1,0,0,0,0
270,0C94X0Z,1,0,0,0,0
270,0C94XZZ,1,0,0,0,0
270,0J9100Z,1,0,0,0,0
270,0J910ZZ,1,0,0,0,0
270,0J9130Z,1,0,0,0,0
270,0W9200Z,1,0,0,0,0
270,0W920ZZ,1,0,0,0,0
270,0W9230Z,1,0,0,0,0
270,0W923ZZ,1,0,0,0,0
270,0W9240Z,1,0,0,0,0
270,0W924ZZ,1,0,0,0,0
270,0W9300Z,1,0,0,0,0
270,0W930ZZ,1,0,0,0,0
270,0W9330Z,1,0,0,0,0
270,0W933ZZ,1,0,0,0,0
270,0W9340Z,1,0,0,0,0
270,0W934ZZ,1,0,0,0,0
270,0W9400Z,1,0,0,0,0
270,0W940ZZ,1,0,0,0,0
270,0W9430Z,1,0,0,0,0
270,0W943ZZ,1,0,0,0,0
270,0W9440Z,1,0,0,0,0
270,0W944ZZ,1,0,0,0,0
270,0W9500Z,1,0,0,0,0
270,0W950ZZ,1,0,0,0,0
270,0W9530Z,1,0,0,0,0
270,0W953ZZ,1,0,0,0,0
270,0W9540Z,1,0,0,0,0
270,0W954ZZ,1,0,0,0,0
271,0C9200Z,1,0,0,0,0
271,0C920ZZ,1,0,0,0,0
271,0C9230Z,1,0,0,0,0
271,0C923ZZ,1,0,0,0,0
271,0C92X0Z,1,0,0,0,0
271,0C92XZZ,1,0,0,0,0
271,0C9300Z,1,0,0,0,0
271,0C930ZZ,1,0,0,0,0
271,0C9330Z,1,0,0,0,0
271,0C933ZZ,1,0,0,0,0
271,0C93X0Z,1,0,0,0,0
271,0C93XZZ,1,0,0,0,0
271,0CC20ZZ,1,0,0,0,0
271,0CC23ZZ,1,0,0,0,0
271,0CC30ZZ,1,0,0,0,0
271,0CC33ZZ,1,0,0,0,0
2721,0C920ZX,1,0,0,0,0
2721,0C923ZX,1,0,0,0,0
2721,0C92XZX,1,0,0,0,0
2721,0CB20ZX,1,0,0,0,0
2721,0CB23ZX,1,0,0,0,0
2721,0CB2XZX,1,0,0,0,0
2722,0C930ZX,1,0,0,0,0
2722,0C933ZX,1,0,0,0,0
2722,0C93XZX,1,0,0,0,0
2722,0C9N0ZX,1,0,0,0,0
2722,0C9N3ZX,1,0,0,0,0
2722,0C9NXZX,1,0,0,0,0
2722,0CB30ZX,1,0,0,0,0
2722,0CB33ZX,1,0,0,0,0
2722,0CB3XZX,1,0,0,0,0
2722,0CBN0ZX,1,0,0,0,0
2722,0CBN3ZX,1,0,0,0,0
2722,0CBNXZX,1,0,0,0,0
2723,0C900ZX,1,0,0,0,0
2723,0C903ZX,1,0,0,0,0
2723,0C90XZX,1,0,0,0,0
2723,0C910ZX,1,0,0,0,0
2723,0C913ZX,1,0,0,0,0
2723,0C91XZX,1,0,0,0,0
2723,0CB00ZX,1,0,0,0,0
2723,0CB03ZX,1,0,0,0,0
2723,0CB0XZX,1,0,0,0,0
2723,0CB10ZX,1,0,0,0,0
2723,0CB13ZX,1,0,0,0,0
2723,0CB1XZX,1,0,0,0,0
2724,0W930ZX,1,0,0,0,0
2724,0W933ZX,1,0,0,0,0
2724,0W934ZX,1,0,0,0,0
2729,0WJ30ZZ,1,0,0,0,0
2729,0WJ33ZZ,1,0,0,0,0
2729,0WJ34ZZ,1,0,0,0,0
2731,0C520ZZ,1,0,0,0,0
2731,0C523ZZ,1,0,0,0,0
2731,0C52XZZ,1,0,0,0,0
2731,0CB20ZZ,1,0,0,0,0
2731,0CB23ZZ,1,0,0,0,0
2731,0CB2XZZ,1,0,0,0,0
2732,0CB20ZZ,1,0,0,0,0
2732,0CB23ZZ,1,0,0,0,0
2732,0CB2XZZ,1,0,0,0,0
2732,0CT20ZZ,1,0,0,0,0
2732,0CT20ZZ,1,0,1,1,1
2732,0CT2XZZ,1,0,0,0,0
2732,0CT2XZZ,1,0,1,1,1
2732,0NBR0ZZ,1,0,1,1,2
2732,0NBR3ZZ,1,0,1,1,2
2732,0NBR4ZZ,1,0,1,1,2
2732,0NBS0ZZ,1,0,1,1,2
2732,0NBS3ZZ,1,0,1,1,2
2732,0NBS4ZZ,1,0,1,1,2
2741,0CN00ZZ,1,0,0,0,0
2741,0CN03ZZ,1,0,0,0,0
2741,0CN10ZZ,1,0,0,0,0
2741,0CN13ZZ,1,0,0,0,0
2742,0CB00ZZ,1,0,0,0,0
2742,0CB03ZZ,1,0,0,0,0
2742,0CB0XZZ,1,0,0,0,0
2742,0CB10ZZ,1,0,0,0,0
2742,0CB13ZZ,1,0,0,0,0
2742,0CB1XZZ,1,0,0,0,0
2743,0CB00ZZ,1,0,0,0,0
2743,0CB03ZZ,1,0,0,0,0
2743,0CB0XZZ,1,0,0,0,0
2743,0CB10ZZ,1,0,0,0,0
2743,0CB13ZZ,1,0,0,0,0
2743,0CB1XZZ,1,0,0,0,0
2749,0CB30ZZ,1,0,0,0,0
2749,0CB33ZZ,1,0,0,0,0
2749,0CB3XZZ,1,0,0,0,0
2749,0CB40ZZ,1,0,0,0,0
2749,0CB43ZZ,1,0,0,0,0
2749,0CB4XZZ,1,0,0,0,0
2751,0CQ0XZZ,1,0,0,0,0
2751,0CQ1XZZ,1,0,0,0,0
2752,0CQ40ZZ,1,0,0,0,0
2752,0CQ43ZZ,1,0,0,0,0
2752,0CQ4XZZ,1,0,0,0,0
2753,0CQ40ZZ,1,0,0,0,0
2753,0CQ43ZZ,1,0,0,0,0
2753,0CQ4XZZ,1,0,0,0,0
2754,0CQ00ZZ,1,0,0,0,0
2754,0CQ03ZZ,1,0,0,0,0
2754,0CQ0XZZ,1,0,0,0,0
2754,0CQ10ZZ,1,0,0,0,0
2754,0CQ13ZZ,1,0,0,0,0
2754,0CQ1XZZ,1,0,0,0,0
2755,0CR007Z,1,0,0,0,0
2755,0CR00KZ,1,0,0,0,0
2755,0CR037Z,1,0,0,0,0
2755,0CR03KZ,1,0,0,0,0
2755,0CR0X7Z,1,0,0,0,0
2755,0CR0XKZ,1,0,0,0,0
2755,0CR107Z,1,0,0,0,0
2755,0CR10KZ,1,0,0,0,0
2755,0CR137Z,1,0,0,0,0
2755,0CR13KZ,1,0,0,0,0
2755,0CR1X7Z,1,0,0,0,0
2755,0CR1XKZ,1,0,0,0,0
2755,0CR407Z,1,0,0,0,0
2755,0CR40KZ,1,0,0,0,0
2755,0CR437Z,1,0,0,0,0
2755,0CR43KZ,1,0,0,0,0
2755,0CR4X7Z,1,0,0,0,0
2755,0CR4XKZ,1,0,0,0,0
2756,0CR007Z,1,0,0,0,0
2756,0CR00KZ,1,0,0,0,0
2756,0CR037Z,1,0,0,0,0
2756,0CR03KZ,1,0,0,0,0
2756,0CR0X7Z,1,0,0,0,0
2756,0CR0XKZ,1,0,0,0,0
2756,0CR107Z,1,0,0,0,0
2756,0CR10KZ,1,0,0,0,0
2756,0CR137Z,1,0,0,0,0
2756,0CR13KZ,1,0,0,0,0
2756,0CR1X7Z,1,0,0,0,0
2756,0CR1XKZ,1,0,0,0,0
2756,0CR407Z,1,0,0,0,0
2756,0CR40KZ,1,0,0,0,0
2756,0CR437Z,1,0,0,0,0
2756,0CR43KZ,1,0,0,0,0
2756,0CR4X7Z,1,0,0,0,0
2756,0CR4XKZ,1,0,0,0,0
2757,0CX00ZZ,1,0,0,0,0
2757,0CX0XZZ,1,0,0,0,0
2757,0CX10ZZ,1,0,0,0,0
2757,0CX1XZZ,1,0,0,0,0
2757,0CX40ZZ,1,0,0,0,0
2757,0CX4XZZ,1,0,0,0,0
2757,0CX50ZZ,1,0,0,0,0
2757,0CX5XZZ,1,0,0,0,0
2757,0CX60ZZ,1,0,0,0,0
2757,0CX6XZZ,1,0,0,0,0
2759,0CQ00ZZ,1,0,0,0,0
2759,0CQ03ZZ,1,0,0,0,0
2759,0CQ0XZZ,1,0,0,0,0
2759,0CQ10ZZ,1,0,0,0,0
2759,0CQ13ZZ,1,0,0,0,0
2759,0CQ1XZZ,1,0,0,0,0
2759,0CQ40ZZ,1,0,0,0,0
2759,0CQ43ZZ,1,0,0,0,0
2759,0CQ4XZZ,1,0,0,0,0
2761,0CQ20ZZ,1,0,0,0,0
2761,0CQ23ZZ,1,0,0,0,0
2761,0CQ2XZZ,1,0,0,0,0
2761,0CQ30ZZ,1,0,0,0,0
2761,0CQ33ZZ,1,0,0,0,0
2761,0CQ3XZZ,1,0,0,0,0
2762,0CQ20ZZ,1,0,0,0,0
2762,0CQ23ZZ,1,0,0,0,0
2762,0CQ2XZZ,1,0,0,0,0
2762,0CQ30ZZ,1,0,0,0,0
2762,0CQ33ZZ,1,0,0,0,0
2762,0CQ3XZZ,1,0,0,0,0
2762,0CR207Z,1,0,0,0,0
2762,0CR20JZ,1,0,0,0,0
2762,0CR20KZ,1,0,0,0,0
2762,0CR237Z,1,0,0,0,0
2762,0CR23JZ,1,0,0,0,0
2762,0CR23KZ,1,0,0,0,0
2762,0CR2X7Z,1,0,0,0,0
2762,0CR2XJZ,1,0,0,0,0
2762,0CR2XKZ,1,0,0,0,0
2762,0CR307Z,1,0,0,0,0
2762,0CR30JZ,1,0,0,0,0
2762,0CR30KZ,1,0,0,0,0
2762,0CR337Z,1,0,0,0,0
2762,0CR33JZ,1,0,0,0,0
2762,0CR33KZ,1,0,0,0,0
2762,0CR3X7Z,1,0,0,0,0
2762,0CR3XJZ,1,0,0,0,0
2762,0CR3XKZ,1,0,0,0,0
2762,0CS20ZZ,1,0,0,0,0
2762,0CS2XZZ,1,0,0,0,0
2762,0CS30ZZ,1,0,0,0,0
2762,0CS3XZZ,1,0,0,0,0
2762,0CU207Z,1,0,0,0,0
2762,0CU20JZ,1,0,0,0,0
2762,0CU20KZ,1,0,0,0,0
2762,0CU237Z,1,0,0,0,0
2762,0CU23JZ,1,0,0,0,0
2762,0CU23KZ,1,0,0,0,0
2762,0CU2X7Z,1,0,0,0,0
2762,0CU2XJZ,1,0,0,0,0
2762,0CU2XKZ,1,0,0,0,0
2762,0CU307Z,1,0,0,0,0
2762,0CU30JZ,1,0,0,0,0
2762,0CU30KZ,1,0,0,0,0
2762,0CU337Z,1,0,0,0,0
2762,0CU33JZ,1,0,0,0,0
2762,0CU33KZ,1,0,0,0,0
2762,0CU3X7Z,1,0,0,0,0
2762,0CU3XJZ,1,0,0,0,0
2762,0CU3XKZ,1,0,0,0,0
2763,0CQ20ZZ,1,0,0,0,0
2763,0CQ23ZZ,1,0,0,0,0
2763,0CQ2XZZ,1,0,0,0,0
2763,0CQ30ZZ,1,0,0,0,0
2763,0CQ33ZZ,1,0,0,0,0
2763,0CQ3XZZ,1,0,0,0,0
2764,0CU20JZ,1,0,0,0,0
2764,0CU23JZ,1,0,0,0,0
2769,0CQ20ZZ,1,0,0,0,0
2769,0CQ23ZZ,1,0,0,0,0
2769,0CQ2XZZ,1,0,0,0,0
2769,0CQ30ZZ,1,0,0,0,0
2769,0CQ33ZZ,1,0,0,0,0
2769,0CQ3XZZ,1,0,0,0,0
2769,0CR207Z,1,0,0,0,0
2769,0CR20JZ,1,0,0,0,0
2769,0CR20KZ,1,0,0,0,0
2769,0CR237Z,1,0,0,0,0
2769,0CR23JZ,1,0,0,0,0
2769,0CR23KZ,1,0,0,0,0
2769,0CR2X7Z,1,0,0,0,0
2769,0CR2XJZ,1,0,0,0,0
2769,0CR2XKZ,1,0,0,0,0
2769,0CR307Z,1,0,0,0,0
2769,0CR30JZ,1,0,0,0,0
2769,0CR30KZ,1,0,0,0,0
2769,0CR337Z,1,0,0,0,0
2769,0CR33JZ,1,0,0,0,0
2769,0CR33KZ,1,0,0,0,0
2769,0CR3X7Z,1,0,0,0,0
2769,0CR3XJZ,1,0,0,0,0
2769,0CR3XKZ,1,0,0,0,0
2769,0CS20ZZ,1,0,0,0,0
2769,0CS2XZZ,1,0,0,0,0
2769,0CS30ZZ,1,0,0,0,0
2769,0CS3XZZ,1,0,0,0,0
2769,0CU207Z,1,0,0,0,0
2769,0CU20JZ,1,0,0,0,0
2769,0CU20KZ,1,0,0,0,0
2769,0CU237Z,1,0,0,0,0
2769,0CU23JZ,1,0,0,0,0
2769,0CU23KZ,1,0,0,0,0
2769,0CU2X7Z,1,0,0,0,0
2769,0CU2XJZ,1,0,0,0,0
2769,0CU2XKZ,1,0,0,0,0
2769,0CU307Z,1,0,0,0,0
2769,0CU30JZ,1,0,0,0,0
2769,0CU30KZ,1,0,0,0,0
2769,0CU337Z,1,0,0,0,0
2769,0CU33JZ,1,0,0,0,0
2769,0CU33KZ,1,0,0,0,0
2769,0CU3X7Z,1,0,0,0,0
2769,0CU3XJZ,1,0,0,0,0
2769,0CU3XKZ,1,0,0,0,0
2771,0C9N00Z,1,0,0,0,0
2771,0C9N0ZZ,1,0,0,0,0
2771,0C9N30Z,1,0,0,0,0
2771,0C9N3ZZ,1,0,0,0,0
2771,0C9NX0Z,1,0,0,0,0
2771,0C9NXZZ,1,0,0,0,0
2772,0CBN0ZZ,1,0,0,0,0
2772,0CBN3ZZ,1,0,0,0,0
2772,0CBNXZZ,1,0,0,0,0
2772,0CTN0ZZ,1,0,0,0,0
2772,0CTNXZZ,1,0,0,0,0
2773,0CQN0ZZ,1,0,0,0,0
2773,0CQN3ZZ,1,0,0,0,0
2773,0CQNXZZ,1,0,0,0,0
2779,0CQN0ZZ,1,0,0,0,0
2779,0CQN3ZZ,1,0,0,0,0
2779,0CQNXZZ,1,0,0,0,0
2791,0CN00ZZ,1,0,0,0,0
2791,0CN03ZZ,1,0,0,0,0
2791,0CN0XZZ,1,0,0,0,0
2791,0CN10ZZ,1,0,0,0,0
2791,0CN13ZZ,1,0,0,0,0
2791,0CN1XZZ,1,0,0,0,0
2792,0WC30ZZ,1,0,0,0,0
2792,0WC33ZZ,1,0,0,0,0
2792,0WC34ZZ,1,0,0,0,0
2799,0CR407Z,1,0,0,0,0
2799,0CR40KZ,1,0,0,0,0
2799,0CR437Z,1,0,0,0,0
2799,0CR43KZ,1,0,0,0,0
2799,0CR4X7Z,1,0,0,0,0
2799,0CR4XKZ,1,0,0,0,0
280,0C9P00Z,1,0,0,0,0
280,0C9P0ZZ,1,0,0,0,0
280,0C9P30Z,1,0,0,0,0
280,0C9P3ZZ,1,0,0,0,0
280,0C9PX0Z,1,0,0,0,0
280,0C9PXZZ,1,0,0,0,0
2811,0C9P0ZX,1,0,0,0,0
2811,0C9P3ZX,1,0,0,0,0
2811,0C9PXZX,1,0,0,0,0
2811,0C9Q0ZX,1,0,0,0,0
2811,0C9Q3ZX,1,0,0,0,0
2811,0C9QXZX,1,0,0,0,0
2811,0CBP0ZX,1,0,1,1,1
2811,0CBP0ZX,1,0,0,0,0
2811,0CBP3ZX,1,0,1,1,1
2811,0CBP3ZX,1,0,0,0,0
2811,0CBPXZX,1,0,0,0,0
2811,0CBPXZX,1,0,1,1,1
2811,0CBQ0ZX,1,0,0,0,0
2811,0CBQ0ZX,1,0,1,1,2
2811,0CBQ3ZX,1,0,1,1,2
2811,0CBQ3ZX,1,0,0,0,0
2811,0CBQXZX,1,0,0,0,0
2811,0CBQXZX,1,0,1,1,2
2819,0CJY0ZZ,1,0,0,0,0
2819,0CJY3ZZ,1,0,0,0,0
2819,0CJY4ZZ,1,0,0,0,0
2819,0CJY7ZZ,1,0,0,0,0
2819,0CJY8ZZ,1,0,0,0,0
2819,0CJYXZZ,1,0,0,0,0
282,0CTP0ZZ,1,0,0,0,0
282,0CTPXZZ,1,0,0,0,0
283,0CTP0ZZ,1,0,1,1,1
283,0CTPXZZ,1,0,1,1,1
283,0CTQ0ZZ,1,0,1,1,2
283,0CTQXZZ,1,0,1,1,2
284,0CBP0ZZ,1,0,0,0,0
284,0CBP3ZZ,1,0,0,0,0
284,0CBPXZZ,1,0,0,0,0
285,0CBP0ZZ,1,0,0,0,0
285,0CBP3ZZ,1,0,0,0,0
285,0CBPXZZ,1,0,0,0,0
286,0CTQ0ZZ,1,0,0,0,0
286,0CTQXZZ,1,0,0,0,0
287,0W330ZZ,1,0,0,0,0
287,0W333ZZ,1,0,0,0,0
287,0W334ZZ,1,0,0,0,0
287,0W337ZZ,1,0,0,0,0
287,0W338ZZ,1,0,0,0,0
287,0W33XZZ,1,0,0,0,0
2891,0CCP0ZZ,1,0,0,0,0
2891,0CCP0ZZ,1,0,1,1,1
2891,0CCP3ZZ,1,0,0,0,0
2891,0CCP3ZZ,1,0,1,1,1
2891,0CCQ0ZZ,1,0,1,1,2
2891,0CCQ0ZZ,1,0,0,0,0
2891,0CCQ3ZZ,1,0,0,0,0
2891,0CCQ3ZZ,1,0,1,1,2
2892,0CBP0ZZ,1,0,0,0,0
2892,0CBP3ZZ,1,0,0,0,0
2892,0CBPXZZ,1,0,0,0,0
2892,0CBQ0ZZ,1,0,0,0,0
2892,0CBQ3ZZ,1,0,0,0,0
2892,0CBQXZZ,1,0,0,0,0
2899,0CQP0ZZ,1,0,0,0,0
2899,0CQP3ZZ,1,0,0,0,0
2899,0CQPXZZ,1,0,0,0,0
2899,0CQQ0ZZ,1,0,0,0,0
2899,0CQQ3ZZ,1,0,0,0,0
2899,0CQQXZZ,1,0,0,0,0
290,099N00Z,1,0,0,0,0
290,099N0ZZ,1,0,0,0,0
290,099N30Z,1,0,0,0,0
290,099N3ZZ,1,0,0,0,0
290,099N40Z,1,0,0,0,0
290,099N4ZZ,1,0,0,0,0
290,099N70Z,1,0,0,0,0
290,099N7ZZ,1,0,0,0,0
290,099N80Z,1,0,0,0,0
290,099N8ZZ,1,0,0,0,0
290,09CN0ZZ,1,0,0,0,0
290,09CN3ZZ,1,0,0,0,0
290,09CN4ZZ,1,0,0,0,0
290,09CN7ZZ,1,0,0,0,0
290,09CN8ZZ,1,0,0,0,0
290,0C9M00Z,1,0,0,0,0
290,0C9M0ZZ,1,0,0,0,0
290,0C9M30Z,1,0,0,0,0
290,0C9M3ZZ,1,0,0,0,0
290,0C9M40Z,1,0,0,0,0
290,0C9M4ZZ,1,0,0,0,0
290,0C9M70Z,1,0,0,0,0
290,0C9M7ZZ,1,0,0,0,0
290,0C9M80Z,1,0,0,0,0
290,0C9M8ZZ,1,0,0,0,0
290,0CCM0ZZ,1,0,0,0,0
290,0CCM3ZZ,1,0,0,0,0
290,0CCM4ZZ,1,0,0,0,0
2911,0CJY8ZZ,1,0,0,0,0
2912,099N0ZX,1,0,0,0,0
2912,099N3ZX,1,0,0,0,0
2912,099N4ZX,1,0,0,0,0
2912,099N7ZX,1,0,0,0,0
2912,099N8ZX,1,0,0,0,0
2912,09BN0ZX,1,0,0,0,0
2912,09BN3ZX,1,0,0,0,0
2912,09BN4ZX,1,0,0,0,0
2912,09BN7ZX,1,0,0,0,0
2912,09BN8ZX,1,0,0,0,0
2912,0C9M0ZX,1,0,0,0,0
2912,0C9M3ZX,1,0,0,0,0
2912,0C9M4ZX,1,0,0,0,0
2912,0C9M7ZX,1,0,0,0,0
2912,0C9M8ZX,1,0,0,0,0
2912,0CBM0ZX,1,0,0,0,0
2912,0CBM3ZX,1,0,0,0,0
2912,0CBM4ZX,1,0,0,0,0
2912,0CBM7ZX,1,0,0,0,0
2912,0CBM8ZX,1,0,0,0,0
2919,0CJY0ZZ,1,0,0,0,0
2919,0CJY3ZZ,1,0,0,0,0
2919,0CJY4ZZ,1,0,0,0,0
2919,0CJY7ZZ,1,0,0,0,0
2919,0CJYXZZ,1,0,0,0,0
292,0JB40ZZ,1,0,0,0,0
292,0JB43ZZ,1,0,0,0,0
2931,0K840ZZ,1,0,0,0,0
2931,0K843ZZ,1,0,0,0,0
2931,0K844ZZ,1,0,0,0,0
2932,09BN0ZZ,1,0,0,0,0
2932,09BN3ZZ,1,0,0,0,0
2932,09BN4ZZ,1,0,0,0,0
2932,09BN7ZZ,1,0,0,0,0
2932,09BN8ZZ,1,0,0,0,0
2932,0CBM0ZZ,1,0,0,0,0
2932,0CBM3ZZ,1,0,0,0,0
2932,0CBM4ZZ,1,0,0,0,0
2932,0CBM7ZZ,1,0,0,0,0
2932,0CBM8ZZ,1,0,0,0,0
2933,09BN0ZZ,1,0,0,0,0
2933,09BN3ZZ,1,0,0,0,0
2933,09BN4ZZ,1,0,0,0,0
2933,09BN7ZZ,1,0,0,0,0
2933,09BN8ZZ,1,0,0,0,0
2933,09TN0ZZ,1,0,0,0,0
2933,09TN4ZZ,1,0,0,0,0
2933,09TN7ZZ,1,0,0,0,0
2933,09TN8ZZ,1,0,0,0,0
2933,0CBM0ZZ,1,0,0,0,0
2933,0CBM3ZZ,1,0,0,0,0
2933,0CBM4ZZ,1,0,0,0,0
2933,0CBM7ZZ,1,0,0,0,0
2933,0CBM8ZZ,1,0,0,0,0
2933,0CTM0ZZ,1,0,0,0,0
2933,0CTM4ZZ,1,0,0,0,0
2933,0CTM7ZZ,1,0,0,0,0
2933,0CTM8ZZ,1,0,0,0,0
2939,095N0ZZ,1,0,0,0,0
2939,095N3ZZ,1,0,0,0,0
2939,095N4ZZ,1,0,0,0,0
2939,095N7ZZ,1,0,0,0,0
2939,095N8ZZ,1,0,0,0,0
2939,09BN0ZZ,1,0,0,0,0
2939,09BN3ZZ,1,0,0,0,0
2939,09BN4ZZ,1,0,0,0,0
2939,09BN7ZZ,1,0,0,0,0
2939,09BN8ZZ,1,0,0,0,0
2939,0C5M0ZZ,1,0,0,0,0
2939,0C5M3ZZ,1,0,0,0,0
2939,0C5M4ZZ,1,0,0,0,0
2939,0C5M7ZZ,1,0,0,0,0
2939,0C5M8ZZ,1,0,0,0,0
2939,0CBM0ZZ,1,0,0,0,0
2939,0CBM3ZZ,1,0,0,0,0
2939,0CBM4ZZ,1,0,0,0,0
2939,0CBM7ZZ,1,0,0,0,0
2939,0CBM8ZZ,1,0,0,0,0
294,09QN0ZZ,1,0,0,0,0
294,09QN3ZZ,1,0,0,0,0
294,09QN4ZZ,1,0,0,0,0
294,09QN7ZZ,1,0,0,0,0
294,09QN8ZZ,1,0,0,0,0
294,09RN0JZ,1,0,0,0,0
294,09RN7JZ,1,0,0,0,0
294,09RN8JZ,1,0,0,0,0
294,09UN0JZ,1,0,0,0,0
294,09UN7JZ,1,0,0,0,0
294,09UN8JZ,1,0,0,0,0
294,0CQM0ZZ,1,0,0,0,0
294,0CQM3ZZ,1,0,0,0,0
294,0CQM4ZZ,1,0,0,0,0
294,0CQM7ZZ,1,0,0,0,0
294,0CQM8ZZ,1,0,0,0,0
294,0CRM0JZ,1,0,0,0,0
294,0CRM7JZ,1,0,0,0,0
294,0CRM8JZ,1,0,0,0,0
294,0CUM0JZ,1,0,0,0,0
294,0CUM7JZ,1,0,0,0,0
294,0CUM8JZ,1,0,0,0,0
2951,09QN0ZZ,1,0,0,0,0
2951,09QN3ZZ,1,0,0,0,0
2951,09QN4ZZ,1,0,0,0,0
2951,09QN7ZZ,1,0,0,0,0
2951,09QN8ZZ,1,0,0,0,0
2951,0CQM0ZZ,1,0,0,0,0
2951,0CQM3ZZ,1,0,0,0,0
2951,0CQM4ZZ,1,0,0,0,0
2951,0CQM7ZZ,1,0,0,0,0
2951,0CQM8ZZ,1,0,0,0,0
2952,09Q30ZZ,1,0,1,1,2
2952,09Q33ZZ,1,0,1,1,2
2952,09Q34ZZ,1,0,1,1,2
2952,09Q37ZZ,1,0,1,1,2
2952,09Q38ZZ,1,0,1,1,2
2952,09Q40ZZ,1,0,1,1,2
2952,09Q43ZZ,1,0,1,1,2
2952,09Q44ZZ,1,0,1,1,2
2952,09Q47ZZ,1,0,1,1,2
2952,09Q48ZZ,1,0,1,1,2
2952,0CQM0ZZ,1,0,1,1,1
2952,0CQM0ZZ,1,0,1,2,1
2952,0CQM3ZZ,1,0,1,1,1
2952,0CQM3ZZ,1,0,1,2,1
2952,0CQM4ZZ,1,0,1,2,1
2952,0CQM4ZZ,1,0,1,1,1
2952,0CQM7ZZ,1,0,1,1,1
2952,0CQM7ZZ,1,0,1,2,1
2952,0CQM8ZZ,1,0,1,1,1
2952,0CQM8ZZ,1,0,1,2,1
2952,0HQ4XZZ,1,0,1,2,2
2953,0CQM0ZZ,1,0,1,1,1
2953,0CQM3ZZ,1,0,1,1,1
2953,0CQM4ZZ,1,0,1,1,1
2953,0CQM7ZZ,1,0,1,1,1
2953,0CQM8ZZ,1,0,1,1,1
2953,0DQ50ZZ,1,0,1,1,2
2953,0DQ53ZZ,1,0,1,1,2
2953,0DQ54ZZ,1,0,1,1,2
2953,0DQ57ZZ,1,0,1,1,2
2953,0DQ58ZZ,1,0,1,1,2
2954,09NN0ZZ,1,0,0,0,0
2954,09NN3ZZ,1,0,0,0,0
2954,09NN4ZZ,1,0,0,0,0
2954,09NN7ZZ,1,0,0,0,0
2954,09NN8ZZ,1,0,0,0,0
2954,0CNM0ZZ,1,0,0,0,0
2954,0CNM3ZZ,1,0,0,0,0
2954,0CNM4ZZ,1,0,0,0,0
2954,0CNM7ZZ,1,0,0,0,0
2954,0CNM8ZZ,1,0,0,0,0
2959,09QN0ZZ,1,0,0,0,0
2959,09QN3ZZ,1,0,0,0,0
2959,09QN4ZZ,1,0,0,0,0
2959,09QN7ZZ,1,0,0,0,0
2959,09QN8ZZ,1,0,0,0,0
2959,0CQM0ZZ,1,0,0,0,0
2959,0CQM3ZZ,1,0,0,0,0
2959,0CQM4ZZ,1,0,0,0,0
2959,0CQM7ZZ,1,0,0,0,0
2959,0CQM8ZZ,1,0,0,0,0
2991,0C7M7DZ,1,0,0,0,0
2991,0C7M7ZZ,1,0,0,0,0
2991,0C7M8DZ,1,0,0,0,0
2991,0C7M8ZZ,1,0,0,0,0
2992,008P0ZZ,1,0,0,0,0
2992,008P3ZZ,1,0,0,0,0
2992,008P4ZZ,1,0,0,0,0
2999,09QN0ZZ,1,0,0,0,0
2999,09QN3ZZ,1,0,0,0,0
2999,09QN4ZZ,1,0,0,0,0
2999,09QN7ZZ,1,0,0,0,0
2999,09QN8ZZ,1,0,0,0,0
2999,0CQM0ZZ,1,0,0,0,0
